,id,lat,lon,cluster,cluster_size,inq,wd_rate,wd_all,work_place,geometry
2600,7045.0,54.8831,38.06,0.0,3958.0,38621.0,1.0,0.5,True,POINT (38.06 54.8831)
2601,7045.0,54.8794,38.0678,1.0,14345.0,18044.75555562973,1.0,0.5,True,POINT (38.0678 54.8794)
2602,7046.0,54.843,38.1868,0.0,9208.0,33080.9034152627,1.0,1.0,False,POINT (38.1868 54.843)
2603,7054.0,54.8428,38.18,0.0,3149.0,36595.8125,1.0,0.6666666666666666,True,POINT (38.18 54.8428)
2611,7094.0,54.8821,38.1112,0.0,1370.0,17242.04166662693,1.0,1.0,True,POINT (38.1112 54.8821)
2614,7100.0,54.8942,38.0687,0.0,2309.0,44627.799999952316,0.9,0.5806451612903226,True,POINT (38.0687 54.8942)
2615,7100.0,54.887,38.0723,1.0,5637.0,18702.625000059605,0.65,0.41935483870967744,True,POINT (38.0723 54.887)
2616,7102.0,54.8446,38.1899,0.0,4911.0,26953.40849673748,1.0,1.0,False,POINT (38.1899 54.8446)
2621,7109.0,54.8797,38.1576,0.0,463.0,34522.0,1.0,0.8461538461538461,False,POINT (38.1576 54.8797)
2622,7109.0,54.8698,38.122,1.0,149.0,36247.583333313465,0.18181818181818182,0.15384615384615385,True,POINT (38.122 54.8698)
2623,7128.0,54.9233,38.1434,0.0,1155.0,31042.75,0.7272727272727273,0.6666666666666666,True,POINT (38.1434 54.9233)
2624,7128.0,54.939,38.1452,1.0,396.0,30394.147619247437,0.36363636363636365,0.3333333333333333,True,POINT (38.1452 54.939)
2625,7134.0,54.8884,38.0876,0.0,10058.0,40723.74074077606,1.0,1.0,False,POINT (38.0876 54.8884)
2628,7149.0,54.8913,38.0752,0.0,2121.0,34676.533333301544,1.0,1.0,False,POINT (38.0752 54.8913)
2635,7163.0,54.841,38.1921,0.0,19685.0,24908.718406498432,1.0,1.0,True,POINT (38.1921 54.841)
2636,7176.0,54.8845,38.0839,0.0,2165.0,29371.311111211777,1.0,1.0,False,POINT (38.0839 54.8845)
2639,7187.0,54.8466,38.105,0.0,1001.0,19044.799999952316,0.3333333333333333,0.2727272727272727,True,POINT (38.105 54.8466)
2640,7187.0,54.8858,38.0882,1.0,1964.0,29994.9555554986,0.8888888888888888,0.7272727272727273,False,POINT (38.0882 54.8858)
2641,7191.0,54.8926,38.0654,0.0,2433.0,35053.0,1.0,0.6666666666666666,True,POINT (38.0654 54.8926)
2642,7191.0,54.9047,38.0675,1.0,1233.0,17127.55882358551,0.5,0.3333333333333333,True,POINT (38.0675 54.9047)
2643,7199.0,54.884,38.0602,0.0,2895.0,16505.58333337307,1.0,1.0,True,POINT (38.0602 54.884)
2644,7201.0,54.8848,38.0809,0.0,2882.0,31702.074805796146,1.0,1.0,False,POINT (38.0809 54.8848)
2645,7205.0,54.8424,38.1802,0.0,1219.0,28666.479545474052,1.0,0.5714285714285714,True,POINT (38.1802 54.8424)
2646,7205.0,54.8566,38.1895,1.0,1047.0,28033.0,0.75,0.42857142857142855,True,POINT (38.1895 54.8566)
2647,7209.0,54.8534,38.1806,0.0,1604.0,31378.129292964935,1.0,1.0,False,POINT (38.1806 54.8534)
2650,7214.0,54.8955,38.0634,0.0,8346.0,32940.93087601662,1.0,1.0,False,POINT (38.0634 54.8955)
2651,7215.0,54.8991,38.0853,0.0,2241.0,18892.26666688919,1.0,0.72,True,POINT (38.0853 54.8991)
2653,7216.0,54.8796,38.0657,0.0,1294.0,23493.893678188324,0.6923076923076923,0.5294117647058824,True,POINT (38.0657 54.8796)
2654,7216.0,54.8966,38.0846,1.0,3450.0,27107.30465042591,0.6153846153846154,0.47058823529411764,True,POINT (38.0846 54.8966)
2656,7225.0,54.8861,38.067,0.0,775.0,29732.234375059605,1.0,0.75,False,POINT (38.067 54.8861)
2657,7225.0,54.8979,38.0795,1.0,712.0,23871.16666674614,0.3333333333333333,0.25,True,POINT (38.0795 54.8979)
2658,7232.0,54.8916,38.0679,0.0,3160.0,37365.70341640711,1.0,1.0,False,POINT (38.0679 54.8916)
2660,7251.0,54.887,38.079,0.0,2379.0,14349.210227251053,1.0,0.5333333333333333,True,POINT (38.079 54.887)
2661,7251.0,54.8998,38.0737,1.0,2023.0,17093.106060624123,0.875,0.4666666666666667,True,POINT (38.0737 54.8998)
2663,7255.0,54.8963,38.0775,0.0,16286.0,27901.61553066969,1.0,1.0,False,POINT (38.0775 54.8963)
2667,7259.0,54.8709,38.1532,0.0,2401.0,36569.87638878822,1.0,1.0,False,POINT (38.1532 54.8709)
2668,7263.0,54.8841,38.0551,0.0,2631.0,25074.282407402992,1.0,1.0,False,POINT (38.0551 54.8841)
2669,7267.0,54.8983,38.0659,0.0,1078.0,49061.870689570904,0.8,0.5,True,POINT (38.0659 54.8983)
2670,7267.0,54.885,38.0656,1.0,2838.0,30994.29358434677,0.8,0.5,True,POINT (38.0656 54.885)
2673,7298.0,54.8913,38.0735,0.0,4288.0,30115.559139847755,1.0,1.0,False,POINT (38.0735 54.8913)
2676,7307.0,54.887,38.0668,0.0,7564.0,32546.464883089066,1.0,1.0,False,POINT (38.0668 54.887)
2683,7350.0,54.8873,38.061,0.0,2408.0,29635.24242424965,1.0,1.0,False,POINT (38.061 54.8873)
2684,7354.0,54.8426,38.1787,0.0,8922.0,32518.511167287827,1.0,1.0,False,POINT (38.1787 54.8426)
2685,7358.0,54.8925,38.074,0.0,2773.0,32856.17505723238,1.0,1.0,False,POINT (38.074 54.8925)
2687,7368.0,54.8851,38.0877,0.0,4657.0,26661.654654741287,1.0,1.0,False,POINT (38.0877 54.8851)
2688,7373.0,54.878,38.1578,0.0,4264.0,27756.88035708666,1.0,1.0,False,POINT (38.1578 54.878)
2689,7377.0,54.8842,38.0559,0.0,2649.0,39338.64696973562,1.0,1.0,False,POINT (38.0559 54.8842)
2692,7385.0,54.8827,38.07,0.0,9928.0,23915.552789330482,1.0,1.0,True,POINT (38.07 54.8827)
2693,7386.0,54.8895,38.0759,0.0,5346.0,29461.740595519543,1.0,1.0,False,POINT (38.0759 54.8895)
2694,7404.0,54.8889,38.101,0.0,3353.0,46584.824999928474,1.0,1.0,False,POINT (38.101 54.8889)
2699,7414.0,54.8962,38.0821,0.0,2156.0,28817.9375,1.0,1.0,False,POINT (38.0821 54.8962)
2700,7415.0,54.8884,38.0728,0.0,2077.0,33046.76015472412,1.0,1.0,False,POINT (38.0728 54.8884)
2701,7419.0,54.8932,38.0664,0.0,2631.0,27620.642857193947,1.0,1.0,False,POINT (38.0664 54.8932)
2702,7424.0,54.8772,38.1551,0.0,4469.0,25782.04166674614,1.0,1.0,False,POINT (38.1551 54.8772)
2703,7425.0,54.8811,38.0541,0.0,6447.0,29694.297619104385,1.0,1.0,False,POINT (38.0541 54.8811)
2708,7448.0,54.8856,38.0857,0.0,7525.0,35435.66562497616,1.0,1.0,False,POINT (38.0857 54.8856)
2709,7451.0,54.8877,38.0779,0.0,691.0,18370.511363625526,0.7692307692307693,0.43478260869565216,True,POINT (38.0779 54.8877)
2710,7451.0,54.8896,38.0654,1.0,2847.0,45255.16088426113,1.0,0.5652173913043478,True,POINT (38.0654 54.8896)
2715,7469.0,54.8777,38.1568,0.0,1740.0,41579.69444441795,0.8888888888888888,0.5333333333333333,True,POINT (38.1568 54.8777)
2716,7469.0,54.8938,38.0661,1.0,1064.0,17359.244243443012,0.7777777777777778,0.4666666666666667,True,POINT (38.0661 54.8938)
2717,7473.0,54.8856,38.0588,0.0,3174.0,34303.049999952316,1.0,1.0,False,POINT (38.0588 54.8856)
2722,7497.0,54.88,38.0635,0.0,655.0,35533.15000003576,1.0,0.631578947368421,True,POINT (38.0635 54.88)
2723,7497.0,54.9015,38.0732,1.0,469.0,21386.250000059605,0.5833333333333334,0.3684210526315789,True,POINT (38.0732 54.9015)
2726,7530.0,54.8819,38.0548,0.0,4929.0,29875.881168842316,1.0,1.0,False,POINT (38.0548 54.8819)
2730,7541.0,54.8897,38.0659,0.0,9785.0,15721.379120826721,1.0,1.0,True,POINT (38.0659 54.8897)
2734,7553.0,54.8431,38.1906,0.0,3741.0,18676.0,0.5384615384615384,0.4666666666666667,True,POINT (38.1906 54.8431)
2736,7556.0,54.8805,38.0661,0.0,1703.0,28367.5,1.0,1.0,False,POINT (38.0661 54.8805)
2737,7562.0,54.8916,38.0708,0.0,6138.0,24306.033333301544,1.0,0.6521739130434783,True,POINT (38.0708 54.8916)
2738,7562.0,54.8862,38.0766,1.0,2059.0,17144.81666660309,0.5333333333333333,0.34782608695652173,True,POINT (38.0766 54.8862)
2739,7564.0,54.8773,38.1552,0.0,7754.0,32824.0,1.0,1.0,False,POINT (38.1552 54.8773)
2740,7568.0,54.8812,38.068,0.0,630.0,16411.75,0.3333333333333333,0.25,True,POINT (38.068 54.8812)
2741,7568.0,54.8837,38.067,1.0,290.0,47356.65883457661,1.0,0.75,False,POINT (38.067 54.8837)
2743,7577.0,54.8946,38.0745,0.0,16248.0,37834.00861763954,1.0,1.0,False,POINT (38.0745 54.8946)
2744,7591.0,54.9329,38.124,0.0,10610.0,24873.72742819786,0.5,0.4,True,POINT (38.124 54.9329)
2745,7591.0,54.8412,38.1952,1.0,14387.0,27885.466451883316,0.75,0.6,True,POINT (38.1952 54.8412)
2746,7594.0,54.9177,38.0644,0.0,1397.0,15181.75,0.8666666666666667,0.4642857142857143,True,POINT (38.0644 54.9177)
2747,7594.0,54.884,38.0872,1.0,1137.0,37441.0,1.0,0.5357142857142857,True,POINT (38.0872 54.884)
2749,7598.0,54.8775,38.1551,1.0,3309.0,29613.312500059605,1.0,0.6,True,POINT (38.1551 54.8775)
2752,7627.0,54.8438,38.1912,0.0,3100.0,42319.95340371132,1.0,0.5,True,POINT (38.1912 54.8438)
2753,7627.0,54.8517,38.1918,1.0,919.0,35160.76666665077,1.0,0.5,True,POINT (38.1918 54.8517)
2754,7629.0,54.8964,38.0658,0.0,3094.0,19900.415071725845,1.0,1.0,True,POINT (38.0658 54.8964)
2758,7647.0,54.8891,38.0921,0.0,1464.0,47390.66927886009,1.0,1.0,False,POINT (38.0921 54.8891)
2761,7657.0,54.8872,38.0638,0.0,1271.0,33386.779411673546,1.0,0.6363636363636364,True,POINT (38.0638 54.8872)
2762,7657.0,54.9014,38.0735,1.0,296.0,17170.546230137348,0.5714285714285714,0.36363636363636365,True,POINT (38.0735 54.9014)
2763,7659.0,54.8859,38.083,0.0,1694.0,30762.24943178892,1.0,1.0,False,POINT (38.083 54.8859)
2764,7660.0,54.9286,38.0475,0.0,3461.0,34888.84127008915,1.0,1.0,False,POINT (38.0475 54.9286)
2767,7670.0,54.9232,38.0552,0.0,12716.0,33186.71153140068,1.0,1.0,False,POINT (38.0552 54.9232)
2769,7671.0,54.8841,38.0547,1.0,1650.0,38275.10000002384,1.0,0.5625,True,POINT (38.0547 54.8841)
2772,7677.0,54.9429,38.143,0.0,4076.0,32176.891025543213,1.0,1.0,False,POINT (38.143 54.9429)
2781,7693.0,54.8929,38.0688,0.0,15169.0,19126.758237600327,1.0,1.0,True,POINT (38.0688 54.8929)
2783,7701.0,54.8933,38.067,0.0,8378.0,26738.593939363956,1.0,1.0,False,POINT (38.067 54.8933)
2784,7702.0,54.9046,38.0665,0.0,1401.0,28553.065217494965,0.8181818181818182,0.75,False,POINT (38.0665 54.9046)
2785,7702.0,54.8541,38.1815,1.0,428.0,29091.830882310867,0.2727272727272727,0.25,True,POINT (38.1815 54.8541)
2786,7709.0,54.8916,38.0896,0.0,2207.0,44298.85592341423,1.0,1.0,False,POINT (38.0896 54.8916)
2787,7715.0,54.8543,38.1881,0.0,6258.0,23535.482429504395,1.0,1.0,True,POINT (38.1881 54.8543)
2789,7718.0,54.8824,38.0571,0.0,4535.0,26333.000000059605,1.0,1.0,False,POINT (38.0571 54.8824)
2790,7719.0,54.8792,38.0696,0.0,6235.0,29222.0193439126,1.0,1.0,False,POINT (38.0696 54.8792)
2791,7723.0,54.919,38.1081,0.0,3564.0,33087.64673912525,1.0,1.0,False,POINT (38.1081 54.919)
2792,7725.0,54.8868,38.0756,0.0,1855.0,14593.038960933685,0.8947368421052632,0.4722222222222222,True,POINT (38.0756 54.8868)
2794,7726.0,54.8946,38.0707,0.0,1045.0,32283.69615393877,0.9166666666666666,0.8461538461538461,False,POINT (38.0707 54.8946)
2795,7726.0,54.8629,38.1047,1.0,288.0,38723.76143783331,0.16666666666666666,0.15384615384615385,True,POINT (38.1047 54.8629)
2796,7730.0,54.8968,38.0935,0.0,8683.0,29646.29166674614,1.0,0.65,True,POINT (38.0935 54.8968)
2797,7730.0,54.8865,38.0817,1.0,1986.0,19665.90909099579,0.5384615384615384,0.35,True,POINT (38.0817 54.8865)
2798,7732.0,54.8878,38.0545,0.0,1428.0,28456.25,1.0,1.0,False,POINT (38.0545 54.8878)
2799,7738.0,54.8785,38.1237,0.0,12040.0,24684.57542359829,1.0,1.0,True,POINT (38.1237 54.8785)
2801,7746.0,54.908,38.0634,0.0,1097.0,28696.15909099579,0.7272727272727273,0.42105263157894735,True,POINT (38.0634 54.908)
2802,7746.0,54.8912,38.08,1.0,1554.0,21179.216836690903,1.0,0.5789473684210527,True,POINT (38.08 54.8912)
2805,7763.0,54.8816,38.0543,0.0,3800.0,40597.15789484978,1.0,0.5909090909090909,True,POINT (38.0543 54.8816)
2808,7771.0,54.844,38.1662,0.0,6673.0,24257.000000059605,1.0,1.0,True,POINT (38.1662 54.844)
2812,7785.0,54.8813,38.0553,0.0,1365.0,16652.621983647346,0.75,0.42857142857142855,True,POINT (38.0553 54.8813)
2813,7785.0,54.8845,38.0738,1.0,670.0,27106.400000095367,1.0,0.5714285714285714,True,POINT (38.0738 54.8845)
2822,7815.0,54.8858,38.0541,0.0,3443.0,28176.92500001192,1.0,1.0,False,POINT (38.0541 54.8858)
2823,7817.0,54.8898,38.0732,0.0,1379.0,29515.200000047684,1.0,0.8888888888888888,False,POINT (38.0732 54.8898)
2829,7843.0,54.8877,38.0543,0.0,8562.0,20214.519524037838,0.8571428571428571,0.6666666666666666,True,POINT (38.0543 54.8877)
2830,7843.0,54.9004,38.0721,1.0,2992.0,47590.9719517231,0.42857142857142855,0.3333333333333333,True,POINT (38.0721 54.9004)
2832,7851.0,54.8802,38.0672,0.0,3300.0,27512.75675678253,1.0,1.0,False,POINT (38.0672 54.8802)
2833,7853.0,54.94,38.1357,0.0,2206.0,31470.142543911934,1.0,1.0,False,POINT (38.1357 54.94)
2835,7871.0,54.8862,38.0672,0.0,9250.0,41371.55357146263,1.0,1.0,False,POINT (38.0672 54.8862)
2836,7873.0,54.887,38.0904,0.0,3040.0,34977.875,1.0,1.0,False,POINT (38.0904 54.887)
2837,7874.0,54.9008,38.0818,0.0,2224.0,20580.566666841507,1.0,1.0,True,POINT (38.0818 54.9008)
2838,7881.0,54.8432,38.0928,0.0,1778.0,37036.75,1.0,1.0,False,POINT (38.0928 54.8432)
2839,7883.0,54.9396,38.0468,0.0,3818.0,29579.339415848255,0.26666666666666666,0.25,True,POINT (38.0468 54.9396)
2840,7883.0,54.8858,38.0603,1.0,7781.0,29451.85022163391,0.8,0.75,False,POINT (38.0603 54.8858)
2842,7889.0,54.8412,38.1951,0.0,2093.0,31281.46438741684,1.0,1.0,False,POINT (38.1951 54.8412)
2843,7893.0,54.88,38.0635,0.0,5299.0,25373.581189393997,0.9411764705882353,0.7619047619047619,False,POINT (38.0635 54.88)
2844,7893.0,54.9124,38.0689,1.0,3635.0,26007.64641404152,0.29411764705882354,0.23809523809523808,True,POINT (38.0689 54.9124)
2849,7902.0,54.8967,38.0856,0.0,1391.0,41634.28012692928,0.7,0.6363636363636364,True,POINT (38.0856 54.8967)
2850,7902.0,54.8838,38.0856,1.0,598.0,29866.87777775526,0.4,0.36363636363636365,True,POINT (38.0856 54.8838)
2858,7925.0,54.8912,38.0835,0.0,1695.0,29426.16832846403,1.0,1.0,False,POINT (38.0835 54.8912)
2866,7948.0,54.8848,38.0808,0.0,7603.0,33672.825108230114,1.0,1.0,False,POINT (38.0808 54.8848)
2867,7950.0,54.8915,38.0922,0.0,3105.0,27765.86764705181,1.0,1.0,False,POINT (38.0922 54.8915)
2871,7953.0,54.8852,38.115,0.0,5577.0,32878.23300123215,1.0,1.0,False,POINT (38.115 54.8852)
2872,7959.0,54.8846,38.0732,0.0,1038.0,39268.60493826866,1.0,0.6666666666666666,True,POINT (38.0732 54.8846)
2873,7959.0,54.8847,38.0862,1.0,1036.0,21290.788235366344,0.5,0.3333333333333333,True,POINT (38.0862 54.8847)
2875,7967.0,54.8815,38.0551,0.0,774.0,42038.0994695425,1.0,1.0,False,POINT (38.0551 54.8815)
2876,7976.0,54.8822,38.0581,0.0,2915.0,23471.720124602318,1.0,1.0,True,POINT (38.0581 54.8822)
2880,7992.0,54.8692,38.1237,0.0,3747.0,36394.42909049988,1.0,1.0,False,POINT (38.1237 54.8692)
2882,7994.0,54.8948,38.0838,0.0,466.0,31395.818181812763,0.3333333333333333,0.25,True,POINT (38.0838 54.8948)
2883,7994.0,54.8979,38.071,1.0,1432.0,17935.476190567017,1.0,0.75,True,POINT (38.071 54.8979)
2884,8002.0,54.8908,38.072,0.0,18686.0,22985.74435007572,1.0,1.0,True,POINT (38.072 54.8908)
2887,8008.0,54.8888,38.0874,0.0,9300.0,43428.5,1.0,1.0,False,POINT (38.0874 54.8888)
2889,8014.0,54.8954,38.0746,0.0,1174.0,38640.12019228935,1.0,0.6470588235294118,True,POINT (38.0746 54.8954)
2892,8024.0,54.883,38.0546,0.0,1094.0,31182.585227251053,1.0,0.7142857142857143,False,POINT (38.0546 54.883)
2895,8027.0,54.8947,38.0794,1.0,1296.0,24152.99692195654,0.9166666666666666,0.5,True,POINT (38.0794 54.8947)
2896,8029.0,54.8946,38.07,0.0,5648.0,34290.97674417496,1.0,1.0,False,POINT (38.07 54.8946)
2899,8044.0,54.8846,38.0661,0.0,1113.0,38578.352941155434,0.7272727272727273,0.7272727272727273,False,POINT (38.0661 54.8846)
2900,8044.0,54.91,38.0697,1.0,280.0,17044.892857193947,0.2727272727272727,0.2727272727272727,True,POINT (38.0697 54.91)
2902,8047.0,54.8547,38.1859,0.0,12539.0,25436.075000047684,1.0,1.0,False,POINT (38.1859 54.8547)
2903,8051.0,54.8869,38.0798,0.0,2127.0,25249.793173074722,0.8181818181818182,0.75,False,POINT (38.0798 54.8869)
2904,8051.0,54.8985,38.0237,1.0,1002.0,23385.55557268858,0.2727272727272727,0.25,True,POINT (38.0237 54.8985)
2905,8052.0,54.8919,38.0674,0.0,787.0,42703.270270347595,1.0,0.5,True,POINT (38.0674 54.8919)
2907,8055.0,54.8872,38.0837,0.0,4541.0,28223.75,1.0,1.0,False,POINT (38.0837 54.8872)
2910,8073.0,54.8862,38.0894,0.0,909.0,36011.801724135876,1.0,0.5217391304347826,True,POINT (38.0894 54.8862)
2911,8073.0,54.8898,38.0725,1.0,1107.0,16279.941666603088,0.9166666666666666,0.4782608695652174,True,POINT (38.0725 54.8898)
2914,8088.0,54.8919,38.0692,0.0,11759.0,16593.67105257511,1.0,1.0,True,POINT (38.0692 54.8919)
2917,8102.0,54.8847,38.0857,0.0,1479.0,52820.62257993221,1.0,1.0,False,POINT (38.0857 54.8847)
2918,8103.0,54.8435,38.0927,0.0,4733.0,33111.22222220898,1.0,1.0,False,POINT (38.0927 54.8435)
2919,8104.0,54.8846,38.0883,0.0,7085.0,23596.131410241127,1.0,1.0,True,POINT (38.0883 54.8846)
2921,8108.0,54.8792,38.0699,0.0,8016.0,26714.934329390526,1.0,1.0,False,POINT (38.0699 54.8792)
2927,8131.0,54.8916,38.0663,0.0,9959.0,33757.66125881672,1.0,1.0,False,POINT (38.0663 54.8916)
2931,8140.0,54.8853,38.0683,0.0,1635.0,22381.5,1.0,1.0,True,POINT (38.0683 54.8853)
2932,8145.0,54.8906,38.0891,0.0,2412.0,35042.0,1.0,1.0,False,POINT (38.0891 54.8906)
2934,8158.0,54.888,38.0548,0.0,975.0,40077.5,1.0,1.0,False,POINT (38.0548 54.888)
2942,8188.0,54.942,38.1472,0.0,6853.0,21516.836678147316,1.0,1.0,True,POINT (38.1472 54.942)
2943,8200.0,54.8849,38.0849,0.0,3622.0,35361.04761886597,1.0,1.0,False,POINT (38.0849 54.8849)
2945,8202.0,54.8799,38.07,0.0,1345.0,31336.636363506317,1.0,1.0,False,POINT (38.07 54.8799)
2947,8204.0,54.8912,38.0835,0.0,2168.0,38869.2195122242,1.0,0.5185185185185185,True,POINT (38.0835 54.8912)
2952,8217.0,54.8437,38.1909,0.0,1196.0,32328.5,1.0,1.0,False,POINT (38.1909 54.8437)
2953,8221.0,54.8858,38.0837,0.0,4685.0,28458.216032981873,1.0,1.0,False,POINT (38.0837 54.8858)
2957,8232.0,54.897,38.0837,0.0,2576.0,48804.70216882229,1.0,1.0,False,POINT (38.0837 54.897)
2958,8251.0,54.8872,38.0593,0.0,2130.0,16225.126260995865,1.0,0.6666666666666666,True,POINT (38.0593 54.8872)
2959,8251.0,54.8851,38.0568,1.0,909.0,33537.125,0.5,0.3333333333333333,True,POINT (38.0568 54.8851)
2960,8254.0,54.8875,38.0571,0.0,8657.0,26844.448658406734,1.0,0.6666666666666666,True,POINT (38.0571 54.8875)
2961,8254.0,54.8833,38.0738,1.0,2404.0,26464.590172171593,0.5,0.3333333333333333,True,POINT (38.0738 54.8833)
2964,8258.0,54.888,38.065,0.0,2302.0,34791.70693296194,1.0,1.0,False,POINT (38.065 54.888)
2966,8265.0,54.8919,38.0799,0.0,7161.0,27084.192802667618,1.0,1.0,False,POINT (38.0799 54.8919)
2968,8274.0,54.8998,38.0377,0.0,836.0,24615.83928579092,0.5384615384615384,0.3684210526315789,True,POINT (38.0377 54.8998)
2969,8274.0,54.8894,38.0455,1.0,1284.0,31264.352941274643,0.46153846153846156,0.3157894736842105,True,POINT (38.0455 54.8894)
2970,8274.0,54.8894,38.0541,2.0,706.0,31593.4338234663,0.46153846153846156,0.3157894736842105,True,POINT (38.0541 54.8894)
2971,8280.0,54.8854,38.0874,0.0,4715.0,39135.46153843403,1.0,1.0,False,POINT (38.0874 54.8854)
2972,8285.0,54.9165,38.0656,0.0,7068.0,31300.217532396317,1.0,1.0,False,POINT (38.0656 54.9165)
2973,8286.0,54.8822,38.0582,0.0,3324.0,35439.80538636446,1.0,0.5925925925925926,True,POINT (38.0582 54.8822)
2974,8286.0,54.8979,38.079,1.0,1061.0,23325.973684191704,0.6875,0.4074074074074074,True,POINT (38.079 54.8979)
2975,8299.0,54.877,38.1589,0.0,4962.0,25648.60400080681,1.0,1.0,False,POINT (38.1589 54.877)
2976,8303.0,54.8806,38.0672,0.0,14462.0,32519.389757037163,1.0,1.0,False,POINT (38.0672 54.8806)
2978,8311.0,54.8976,38.0853,0.0,7866.0,32121.474219977856,1.0,1.0,False,POINT (38.0853 54.8976)
2980,8358.0,54.8911,38.0765,0.0,1143.0,33690.0,1.0,1.0,False,POINT (38.0765 54.8911)
2983,8372.0,54.8431,38.1812,0.0,1881.0,23538.037185311317,1.0,1.0,True,POINT (38.1812 54.8431)
2987,8393.0,54.8561,38.0509,0.0,2197.0,34528.28461539745,1.0,1.0,False,POINT (38.0509 54.8561)
2990,8403.0,54.8916,38.0699,0.0,8269.0,26488.442108392715,1.0,1.0,False,POINT (38.0699 54.8916)
2995,8415.0,54.8922,38.0719,0.0,1530.0,44589.643280148506,1.0,1.0,False,POINT (38.0719 54.8922)
2997,8440.0,54.8937,38.0705,0.0,4377.0,28743.730451583862,0.5833333333333334,0.3684210526315789,True,POINT (38.0705 54.8937)
2998,8440.0,54.8892,38.0725,1.0,3481.0,39970.59124994278,1.0,0.631578947368421,True,POINT (38.0725 54.8892)
3000,8451.0,54.8418,38.1932,0.0,15904.0,36702.5119189024,1.0,1.0,False,POINT (38.1932 54.8418)
3002,8467.0,54.8909,38.0778,1.0,253.0,33179.57821649313,0.5555555555555556,0.38461538461538464,True,POINT (38.0778 54.8909)
3004,8489.0,54.8957,38.042,0.0,952.0,40108.5,1.0,1.0,False,POINT (38.042 54.8957)
3008,8505.0,54.8986,38.0696,0.0,1222.0,15165.979166686535,0.8,0.4444444444444444,True,POINT (38.0696 54.8986)
3009,8505.0,54.8854,38.0847,1.0,1473.0,48022.0,1.0,0.5555555555555556,True,POINT (38.0847 54.8854)
3010,8509.0,54.8859,38.0836,0.0,2947.0,26965.235294103622,1.0,1.0,False,POINT (38.0836 54.8859)
3011,8510.0,54.8428,38.1917,0.0,2191.0,31419.48611110449,1.0,1.0,False,POINT (38.1917 54.8428)
3013,8519.0,54.8801,38.0641,0.0,3792.0,40727.59701490402,1.0,0.6363636363636364,True,POINT (38.0641 54.8801)
3014,8519.0,54.8994,38.0474,1.0,2039.0,21758.65674638748,0.5714285714285714,0.36363636363636365,True,POINT (38.0474 54.8994)
3021,8538.0,54.886,38.0834,0.0,3843.0,28887.25,0.8571428571428571,0.6666666666666666,True,POINT (38.0834 54.886)
3022,8538.0,54.8801,38.0697,1.0,1446.0,29518.4935400486,0.42857142857142855,0.3333333333333333,True,POINT (38.0697 54.8801)
3023,8542.0,54.8927,38.069,0.0,3361.0,38862.97942280769,1.0,1.0,False,POINT (38.069 54.8927)
3031,8561.0,54.8492,38.1308,0.0,3436.0,38392.16517829895,1.0,1.0,False,POINT (38.1308 54.8492)
3032,8562.0,54.8795,38.0675,0.0,11859.0,31988.446325540543,1.0,1.0,False,POINT (38.0675 54.8795)
3033,8563.0,54.8859,38.0833,0.0,1916.0,34500.2790697813,1.0,1.0,False,POINT (38.0833 54.8859)
3035,8570.0,54.897,38.0844,0.0,14010.0,31069.25994038582,1.0,1.0,False,POINT (38.0844 54.897)
3036,8572.0,54.8952,38.0803,0.0,2544.0,15824.513374388218,1.0,0.5714285714285714,True,POINT (38.0803 54.8952)
3037,8572.0,54.9044,38.0667,1.0,8070.0,37036.60912656784,0.75,0.42857142857142855,True,POINT (38.0667 54.9044)
3039,8583.0,54.892,38.0786,0.0,1751.0,32653.33333325386,1.0,1.0,False,POINT (38.0786 54.892)
3040,8585.0,54.8858,38.0673,0.0,734.0,27019.103174626827,0.2857142857142857,0.2857142857142857,True,POINT (38.0673 54.8858)
3041,8585.0,54.8941,38.0699,1.0,1497.0,29246.454545497894,0.7142857142857143,0.7142857142857143,False,POINT (38.0699 54.8941)
3042,8588.0,54.8947,38.0717,0.0,2830.0,28881.155303120613,1.0,1.0,False,POINT (38.0717 54.8947)
3043,8595.0,54.8799,38.0643,0.0,7987.0,26064.939956605434,1.0,0.8181818181818182,False,POINT (38.0643 54.8799)
3044,8595.0,54.8839,38.0697,1.0,2400.0,37386.673077106476,0.2222222222222222,0.18181818181818182,True,POINT (38.0697 54.8839)
3046,8603.0,54.8805,38.0585,1.0,2310.0,34504.29554659128,1.0,0.5333333333333333,True,POINT (38.0585 54.8805)
3051,8623.0,54.8919,38.0747,0.0,1478.0,32424.972132086754,1.0,0.6875,True,POINT (38.0747 54.8919)
